codprov,codmun,codmunotr,nombre,,
42,42029,42047,BARAONA,,"('42029','42047','42','BARAONA'),"
42,42030,42048,BARCA,,"('42030','42048','42','BARCA'),"
42,42031,42049,BARCONES,,"('42031','42049','42','BARCONES'),"
42,42032,42051,BAYUBAS DE ABAJO,,"('42032','42051','42','BAYUBAS DE ABAJO'),"
42,42033,42052,BAYUBAS DE ARRIBA,,"('42033','42052','42','BAYUBAS DE ARRIBA'),"
42,42034,42055,BERATON,,"('42034','42055','42','BERATON'),"
42,42035,42056,BERLANGA DE DUERO,,"('42035','42056','42','BERLANGA DE DUERO'),"
42,42036,42058,BLACOS,,"('42036','42058','42','BLACOS'),"
42,42037,42059,BLIECOS,,"('42037','42059','42','BLIECOS'),"
42,42038,42064,BORJABAD,,"('42038','42064','42','BORJABAD'),"
42,42039,42065,BOROBIA,,"('42039','42065','42','BOROBIA'),"
42,42041,42068,BUBEROS,,"('42041','42068','42','BUBEROS'),"
42,42042,42070,BUITRAGO,,"('42042','42070','42','BUITRAGO'),"
42,42043,42071,BURGO DE OSMA-CIUDAD DE OSMA,,"('42043','42071','42','BURGO DE OSMA-CIUDAD DE OSMA'),"
42,42044,42072,CABREJAS DEL CAMPO,,"('42044','42072','42','CABREJAS DEL CAMPO'),"
42,42045,42073,CABREJAS DEL PINAR,,"('42045','42073','42','CABREJAS DEL PINAR'),"
42,42046,42075,CALATAÑAZOR,,"('42046','42075','42','CALATAÑAZOR'),"
42,42048,42077,CALTOJAR,,"('42048','42077','42','CALTOJAR'),"
42,42049,42079,CANDILICHERA,,"('42049','42079','42','CANDILICHERA'),"
42,42050,42081,CAÑAMAQUE,,"('42050','42081','42','CAÑAMAQUE'),"
42,42051,42082,CARABANTES,,"('42051','42082','42','CARABANTES'),"
42,42052,42083,CARACENA,,"('42052','42083','42','CARACENA'),"
42,42053,42086,CARRASCOSA DE ABAJO,,"('42053','42086','42','CARRASCOSA DE ABAJO'),"
42,42054,42088,CARRASCOSA DE LA SIERRA,,"('42054','42088','42','CARRASCOSA DE LA SIERRA'),"
42,42055,42089,CASAREJOS,,"('42055','42089','42','CASAREJOS'),"
42,42056,42092,CASTILFRIO DE LA SIERRA,,"('42056','42092','42','CASTILFRIO DE LA SIERRA'),"
42,42057,42093,CASTILRUIZ,,"('42057','42093','42','CASTILRUIZ'),"
42,42058,42094,CASTILLEJO DE ROBLEDO,,"('42058','42094','42','CASTILLEJO DE ROBLEDO'),"
42,42059,42095,CENTENERA DE ANDALUZ,,"('42059','42095','42','CENTENERA DE ANDALUZ'),"
42,42060,42096,CERBON,,"('42060','42096','42','CERBON'),"
42,42061,42097,CIDONES,,"('42061','42097','42','CIDONES'),"
42,42062,42098,CIGUDOSA,,"('42062','42098','42','CIGUDOSA'),"
42,42063,42099,CIHUELA,,"('42063','42099','42','CIHUELA'),"
42,42064,42100,CIRIA,,"('42064','42100','42','CIRIA'),"
42,42065,42102,CIRUJALES DEL RIO,,"('42065','42102','42','CIRUJALES DEL RIO'),"
42,42068,42107,COSCURITA,,"('42068','42107','42','COSCURITA'),"
42,42069,42108,COVALEDA,,"('42069','42108','42','COVALEDA'),"
42,42070,42109,CUBILLA,,"('42070','42109','42','CUBILLA'),"
42,42071,42111,CUBO DE LA SOLANA,,"('42071','42111','42','CUBO DE LA SOLANA'),"
42,42073,42114,CUEVA DE AGREDA,,"('42073','42114','42','CUEVA DE AGREDA'),"
42,42075,42120,DEVANOS,,"('42075','42120','42','DEVANOS'),"
42,42076,42121,DEZA,,"('42076','42121','42','DEZA'),"
42,42078,42124,DURUELO DE LA SIERRA,,"('42078','42124','42','DURUELO DE LA SIERRA'),"
42,42079,42125,ESCOBOSA DE ALMAZAN,,"('42079','42125','42','ESCOBOSA DE ALMAZAN'),"
42,42080,42126,ESPEJA DE SAN MARCELINO,,"('42080','42126','42','ESPEJA DE SAN MARCELINO'),"
42,42081,42127,ESPEJON,,"('42081','42127','42','ESPEJON'),"
42,42082,42128,ESTEPA DE SAN JUAN,,"('42082','42128','42','ESTEPA DE SAN JUAN'),"
42,42083,42132,FRECHILLA DE ALMAZAN,,"('42083','42132','42','FRECHILLA DE ALMAZAN'),"
42,42084,42133,FRESNO DE CARACENA,,"('42084','42133','42','FRESNO DE CARACENA'),"
42,42085,42135,FUENTEARMEGIL,,"('42085','42135','42','FUENTEARMEGIL'),"
42,42086,42137,FUENTECAMBRON,,"('42086','42137','42','FUENTECAMBRON'),"
42,42087,42139,FUENTECANTOS,,"('42087','42139','42','FUENTECANTOS'),"
42,42088,42142,FUENTELMONGE,,"('42088','42142','42','FUENTELMONGE'),"
42,42089,42143,FUENTELSAZ DE SORIA,,"('42089','42143','42','FUENTELSAZ DE SORIA'),"
42,42090,42144,FUENTEPINILLA,,"('42090','42144','42','FUENTEPINILLA'),"
42,42092,42146,FUENTES DE MAGAÑA,,"('42092','42146','42','FUENTES DE MAGAÑA'),"
42,42093,42147,FUENTESTRUN,,"('42093','42147','42','FUENTESTRUN'),"
42,42094,42150,GARRAY,,"('42094','42150','42','GARRAY'),"
42,42095,42151,GOLMAYO,,"('42095','42151','42','GOLMAYO'),"
42,42096,42152,GOMARA,,"('42096','42152','42','GOMARA'),"
42,42097,42153,GORMAZ,,"('42097','42153','42','GORMAZ'),"
42,42098,42154,HERRERA DE SORIA,,"('42098','42154','42','HERRERA DE SORIA'),"
42,42100,42157,HINOJOSA DEL CAMPO,,"('42100','42157','42','HINOJOSA DEL CAMPO'),"
42,42103,42169,LANGA DE DUERO,,"('42103','42169','42','LANGA DE DUERO'),"
42,42105,42172,LICERAS,,"('42105','42172','42','LICERAS'),"
42,42106,42175,LOSILLA (LA),,"('42106','42175','42','LOSILLA (LA)'),"
42,42107,42178,MAGAÑA,,"('42107','42178','42','MAGAÑA'),"
42,42108,42179,MAJAN,,"('42108','42179','42','MAJAN'),"
42,42110,42182,MATALEBRERAS,,"('42110','42182','42','MATALEBRERAS'),"
42,42111,42183,MATAMALA DE ALMAZAN,,"('42111','42183','42','MATAMALA DE ALMAZAN'),"
42,42113,42187,MEDINACELI,,"('42113','42187','42','MEDINACELI'),"
42,42115,42190,MIÑO DE MEDINACELI,,"('42115','42190','42','MIÑO DE MEDINACELI'),"
42,42116,42191,MIÑO DE SAN ESTEBAN,,"('42116','42191','42','MIÑO DE SAN ESTEBAN'),"
42,42117,42193,MOLINOS DE DUERO,,"('42117','42193','42','MOLINOS DE DUERO'),"
42,42118,42194,MOMBLONA,,"('42118','42194','42','MOMBLONA'),"
42,42119,42195,MONTEAGUDO DE LAS VICARIAS,,"('42119','42195','42','MONTEAGUDO DE LAS VICARIAS'),"
42,42120,42196,MONTEJO DE TIERMES,,"('42120','42196','42','MONTEJO DE TIERMES'),"
42,42121,42197,MONTENEGRO DE CAMEROS,,"('42121','42197','42','MONTENEGRO DE CAMEROS'),"
42,42123,42201,MORON DE ALMAZAN,,"('42123','42201','42','MORON DE ALMAZAN'),"
42,42124,42202,MURIEL DE LA FUENTE,,"('42124','42202','42','MURIEL DE LA FUENTE'),"
42,42125,42203,MURIEL VIEJO,,"('42125','42203','42','MURIEL VIEJO'),"
42,42127,42205,NAFRIA DE UCERO,,"('42127','42205','42','NAFRIA DE UCERO'),"
42,42128,42207,NARROS,,"('42128','42207','42','NARROS'),"
42,42129,42209,NAVALENO,,"('42129','42209','42','NAVALENO'),"
42,42130,42210,NEPAS,,"('42130','42210','42','NEPAS'),"
42,42131,42213,NOLAY,,"('42131','42213','42','NOLAY'),"
42,42132,42216,NOVIERCAS,,"('42132','42216','42','NOVIERCAS'),"
42,42134,42219,OLVEGA,,"('42134','42219','42','OLVEGA'),"
42,42135,42220,ONCALA,,"('42135','42220','42','ONCALA'),"
42,42139,42228,PINILLA DEL CAMPO,,"('42139','42228','42','PINILLA DEL CAMPO'),"
42,42140,42232,PORTILLO DE SORIA,,"('42140','42232','42','PORTILLO DE SORIA'),"
42,42141,42233,POVEDA DE SORIA (LA),,"('42141','42233','42','POVEDA DE SORIA (LA)'),"
42,42142,42234,POZALMURO,,"('42142','42234','42','POZALMURO'),"
42,42144,42236,QUINTANA REDONDA,,"('42144','42236','42','QUINTANA REDONDA'),"
42,42145,42237,QUINTANAS DE GORMAZ,,"('42145','42237','42','QUINTANAS DE GORMAZ'),"
42,42148,42241,QUIÑONERIA,,"('42148','42241','42','QUIÑONERIA'),"
42,42149,42242,RABANOS (LOS),,"('42149','42242','42','RABANOS (LOS)'),"
42,42151,42244,REBOLLAR,,"('42151','42244','42','REBOLLAR'),"
42,42152,42246,RECUERDA,,"('42152','42246','42','RECUERDA'),"
42,42153,42248,RELLO,,"('42153','42248','42','RELLO'),"
42,42154,42249,RENIEBLAS,,"('42154','42249','42','RENIEBLAS'),"
42,42155,42250,RETORTILLO DE SORIA,,"('42155','42250','42','RETORTILLO DE SORIA'),"
42,42156,42252,REZNOS,,"('42156','42252','42','REZNOS'),"
42,42157,42253,RIBA DE ESCALOTE (LA),,"('42157','42253','42','RIBA DE ESCALOTE (LA)'),"
42,42158,42254,RIOSECO DE SORIA,,"('42158','42254','42','RIOSECO DE SORIA'),"
42,42159,42255,ROLLAMIENTA,,"('42159','42255','42','ROLLAMIENTA'),"
42,42160,42257,ROYO (EL),,"('42160','42257','42','ROYO (EL)'),"
42,42161,42259,SALDUERO,,"('42161','42259','42','SALDUERO'),"
42,42162,42263,SAN ESTEBAN DE GORMAZ,,"('42162','42263','42','SAN ESTEBAN DE GORMAZ'),"
42,42163,42264,SAN FELICES,,"('42163','42264','42','SAN FELICES'),"
42,42164,42265,SAN LEONARDO DE YAGUE,,"('42164','42265','42','SAN LEONARDO DE YAGUE'),"
42,42165,42266,SAN PEDRO MANRIQUE,,"('42165','42266','42','SAN PEDRO MANRIQUE'),"
42,42166,42267,SANTA CRUZ DE YANGUAS,,"('42166','42267','42','SANTA CRUZ DE YANGUAS'),"
42,42167,42268,SANTA MARIA DE HUERTA,,"('42167','42268','42','SANTA MARIA DE HUERTA'),"
42,42168,42269,SANTA MARIA DE LAS HOYAS,,"('42168','42269','42','SANTA MARIA DE LAS HOYAS'),"
42,42171,42274,SERON DE NAGIMA,,"('42171','42274','42','SERON DE NAGIMA'),"
42,42172,42275,SOLIEDRA,,"('42172','42275','42','SOLIEDRA'),"
42,42173,42900,SORIA,,"('42173','42900','42','SORIA'),"
42,42174,42278,SOTILLO DEL RINCON,,"('42174','42278','42','SOTILLO DEL RINCON'),"
42,42175,42280,SUELLACABRAS,,"('42175','42280','42','SUELLACABRAS'),"
42,42176,42281,TAJAHUERCE,,"('42176','42281','42','TAJAHUERCE'),"
42,42177,42282,TAJUECO,,"('42177','42282','42','TAJUECO'),"
42,42178,42283,TALVEILA,,"('42178','42283','42','TALVEILA'),"
42,42181,42287,TARDELCUENDE,,"('42181','42287','42','TARDELCUENDE'),"
42,42182,42289,TARODA,,"('42182','42289','42','TARODA'),"
42,42183,42290,TEJADO,,"('42183','42290','42','TEJADO'),"
42,42184,42292,TORLENGUA,,"('42184','42292','42','TORLENGUA'),"
42,42185,42295,TORREBLACOS,,"('42185','42295','42','TORREBLACOS'),"
42,42187,42298,TORRUBIA DE SORIA,,"('42187','42298','42','TORRUBIA DE SORIA'),"
42,42188,42299,TREVAGO,,"('42188','42299','42','TREVAGO'),"
42,42189,42300,UCERO,,"('42189','42300','42','UCERO'),"
42,42190,42302,VADILLO,,"('42190','42302','42','VADILLO'),"
42,42191,42304,VALDEAVELLANO DE TERA,,"('42191','42304','42','VALDEAVELLANO DE TERA'),"
42,42192,42305,VALDEGEÑA,,"('42192','42305','42','VALDEGEÑA'),"
42,42193,42306,VALDELAGUA DEL CERRO,,"('42193','42306','42','VALDELAGUA DEL CERRO'),"
42,42194,42307,VALDEMALUQUE,,"('42194','42307','42','VALDEMALUQUE'),"
42,42195,42309,VALDENEBRO,,"('42195','42309','42','VALDENEBRO'),"
42,42196,42310,VALDEPRADO,,"('42196','42310','42','VALDEPRADO'),"
42,42197,42311,VALDERRODILLA,,"('42197','42311','42','VALDERRODILLA'),"
42,42198,42313,VALTAJEROS,,"('42198','42313','42','VALTAJEROS'),"
42,42200,42318,VELAMAZAN,,"('42200','42318','42','VELAMAZAN'),"
42,42201,42319,VELILLA DE LA SIERRA,,"('42201','42319','42','VELILLA DE LA SIERRA'),"
42,42202,42320,VELILLA DE LOS AJOS,,"('42202','42320','42','VELILLA DE LOS AJOS'),"
42,42204,42325,VIANA DE DUERO,,"('42204','42325','42','VIANA DE DUERO'),"
42,42205,42328,VILLACIERVOS,,"('42205','42328','42','VILLACIERVOS'),"
42,42206,42330,VILLANUEVA DE GORMAZ,,"('42206','42330','42','VILLANUEVA DE GORMAZ'),"
42,42207,42331,VILLAR DEL ALA,,"('42207','42331','42','VILLAR DEL ALA'),"
42,42208,42332,VILLAR DEL CAMPO,,"('42208','42332','42','VILLAR DEL CAMPO'),"
42,42209,42333,VILLAR DEL RIO,,"('42209','42333','42','VILLAR DEL RIO'),"
42,42211,42335,VILLARES DE SORIA (LOS),,"('42211','42335','42','VILLARES DE SORIA (LOS)'),"
42,42212,42337,VILLASAYAS,,"('42212','42337','42','VILLASAYAS'),"
42,42213,42338,VILLASECA DE ARCIEL,,"('42213','42338','42','VILLASECA DE ARCIEL'),"
42,42215,42340,VINUESA,,"('42215','42340','42','VINUESA'),"
42,42216,42341,VIZMANOS,,"('42216','42341','42','VIZMANOS'),"
42,42217,42342,VOZMEDIANO,,"('42217','42342','42','VOZMEDIANO'),"
42,42218,42343,YANGUAS,,"('42218','42343','42','YANGUAS'),"
42,42219,42344,YELO,,"('42219','42344','42','YELO'),"
43,43001,43001,AIGUAMURCIA,,"('43001','43001','43','AIGUAMURCIA'),"
43,43002,43002,ALBINYANA,,"('43002','43002','43','ALBINYANA'),"
43,43003,43003,ALBIOL (L'),,"('43003','43003','43','ALBIOL (L')'),"
43,43004,43004,ALCANAR,,"('43004','43004','43','ALCANAR'),"
43,43005,43005,ALCOVER,,"('43005','43005','43','ALCOVER'),"
43,43006,43006,ALDOVER,,"('43006','43006','43','ALDOVER'),"
43,43007,43007,ALEIXAR (L'),,"('43007','43007','43','ALEIXAR (L')'),"
43,43008,43008,ALFARA DE CARLES,,"('43008','43008','43','ALFARA DE CARLES'),"
43,43009,43009,ALFORJA,,"('43009','43009','43','ALFORJA'),"
43,43010,43010,ALIO,,"('43010','43010','43','ALIO'),"
43,43011,43011,ALMOSTER,,"('43011','43011','43','ALMOSTER'),"
43,43012,43012,ALTAFULLA,,"('43012','43012','43','ALTAFULLA'),"
43,43013,43013,AMETLLA DE MAR (L'),,"('43013','43013','43','AMETLLA DE MAR (L')'),"
43,43014,43014,AMPOSTA,,"('43014','43014','43','AMPOSTA'),"
43,43015,43015,ARBOLI,,"('43015','43015','43','ARBOLI'),"
43,43016,43016,ARBOÇ (L'),,"('43016','43016','43','ARBOÇ (L')'),"
43,43017,43017,ARGENTERA (L'),,"('43017','43017','43','ARGENTERA (L')'),"
43,43018,43018,ARNES,,"('43018','43018','43','ARNES'),"
43,43019,43019,ASCO,,"('43019','43019','43','ASCO'),"
43,43020,43020,BANYERES DEL PENEDES,,"('43020','43020','43','BANYERES DEL PENEDES'),"
43,43021,43021,BARBERA DE LA CONCA,,"('43021','43021','43','BARBERA DE LA CONCA'),"
43,43022,43022,BATEA,,"('43022','43022','43','BATEA'),"
43,43023,43023,BELLMUNT DEL PRIORAT,,"('43023','43023','43','BELLMUNT DEL PRIORAT'),"
43,43024,43024,BELLVEI,,"('43024','43024','43','BELLVEI'),"
43,43025,43025,BENIFALLET,,"('43025','43025','43','BENIFALLET'),"
43,43026,43026,BENISSANET,,"('43026','43026','43','BENISSANET'),"
43,43027,43027,BISBAL DE FALSET (LA),,"('43027','43027','43','BISBAL DE FALSET (LA)'),"
43,43028,43028,BISBAL DEL PENEDES (LA),,"('43028','43028','43','BISBAL DEL PENEDES (LA)'),"
43,43029,43029,BLANCAFORT,,"('43029','43029','43','BLANCAFORT'),"
43,43030,43030,BONASTRE,,"('43030','43030','43','BONASTRE'),"
43,43031,43031,BORGES DEL CAMP (LES),,"('43031','43031','43','BORGES DEL CAMP (LES)'),"
43,43032,43032,BOT,,"('43032','43032','43','BOT'),"
43,43033,43033,BOTARELL,,"('43033','43033','43','BOTARELL'),"
43,43034,43034,BRAFIM,,"('43034','43034','43','BRAFIM'),"
43,43035,43035,CABACES,,"('43035','43035','43','CABACES'),"
43,43036,43036,CABRA DEL CAMP,,"('43036','43036','43','CABRA DEL CAMP'),"
43,43037,43037,CALAFELL,,"('43037','43037','43','CALAFELL'),"
43,43038,43038,CAMBRILS,,"('43038','43038','43','CAMBRILS'),"
43,43039,43040,CAPAFONTS,,"('43039','43040','43','CAPAFONTS'),"
43,43040,43041,CAPÇANES,,"('43040','43041','43','CAPÇANES'),"
43,43041,43042,CASERES,,"('43041','43042','43','CASERES'),"
43,43042,43043,CASTELLVELL DEL CAMP,,"('43042','43043','43','CASTELLVELL DEL CAMP'),"
43,43043,43044,CATLLAR (EL),,"('43043','43044','43','CATLLAR (EL)'),"
43,43044,43045,SENIA (LA),,"('43044','43045','43','SENIA (LA)'),"
43,43045,43046,COLLDEJOU,,"('43045','43046','43','COLLDEJOU'),"
43,43046,43047,CONESA,,"('43046','43047','43','CONESA'),"
43,43047,43048,CONSTANTI,,"('43047','43048','43','CONSTANTI'),"
43,43048,43049,CORBERA D'EBRE,,"('43048','43049','43','CORBERA D'EBRE'),"
43,43049,43050,CORNUDELLA DE MONTSANT,,"('43049','43050','43','CORNUDELLA DE MONTSANT'),"
43,43050,43051,CREIXELL,,"('43050','43051','43','CREIXELL'),"
43,43051,43052,CUNIT,,"('43051','43052','43','CUNIT'),"
43,43052,43053,XERTA,,"('43052','43053','43','XERTA'),"
43,43053,43054,DUESAIGUES,,"('43053','43054','43','DUESAIGUES'),"
43,43054,43055,ESPLUGA DE FRANCOLI (L'),,"('43054','43055','43','ESPLUGA DE FRANCOLI (L')'),"
43,43055,43056,FALSET,,"('43055','43056','43','FALSET'),"
43,43056,43057,FATARELLA (LA),,"('43056','43057','43','FATARELLA (LA)'),"
43,43057,43058,FEBRO (LA),,"('43057','43058','43','FEBRO (LA)'),"
43,43058,43059,FIGUERA (LA),,"('43058','43059','43','FIGUERA (LA)'),"
43,43059,43060,FIGUEROLA DEL CAMP,,"('43059','43060','43','FIGUEROLA DEL CAMP'),"
43,43060,43061,FLIX,,"('43060','43061','43','FLIX'),"
43,43061,43062,FORES,,"('43061','43062','43','FORES'),"
43,43062,43063,FREGINALS,,"('43062','43063','43','FREGINALS'),"
43,43063,43064,GALERA (LA),,"('43063','43064','43','GALERA (LA)'),"
43,43064,43065,GANDESA,,"('43064','43065','43','GANDESA'),"
43,43065,43066,GARCIA,,"('43065','43066','43','GARCIA'),"
43,43066,43067,GARIDELLS (ELS),,"('43066','43067','43','GARIDELLS (ELS)'),"
43,43067,43068,GINESTAR,,"('43067','43068','43','GINESTAR'),"
43,43068,43069,GODALL,,"('43068','43069','43','GODALL'),"
43,43069,43070,GRATALLOPS,,"('43069','43070','43','GRATALLOPS'),"
43,43070,43071,GUIAMETS (ELS),,"('43070','43071','43','GUIAMETS (ELS)'),"
43,43071,43072,HORTA DE SANT JOAN,,"('43071','43072','43','HORTA DE SANT JOAN'),"
43,43072,43073,LLOAR (EL),,"('43072','43073','43','LLOAR (EL)'),"
43,43073,43074,LLORAC,,"('43073','43074','43','LLORAC'),"
43,43074,43075,LLORENÇ DEL PENEDES,,"('43074','43075','43','LLORENÇ DEL PENEDES'),"
43,43075,43076,MARGALEF,,"('43075','43076','43','MARGALEF'),"
43,43076,43077,MARÇA,,"('43076','43077','43','MARÇA'),"
43,43077,43078,MAS DE BARBERANS,,"('43077','43078','43','MAS DE BARBERANS'),"
43,43078,43079,MASDENVERGE,,"('43078','43079','43','MASDENVERGE'),"
43,43079,43080,MASLLORENÇ,,"('43079','43080','43','MASLLORENÇ'),"
43,43080,43081,MASO (LA),,"('43080','43081','43','MASO (LA)'),"
43,43081,43082,MASPUJOLS,,"('43081','43082','43','MASPUJOLS'),"
43,43082,43083,MASROIG (EL),,"('43082','43083','43','MASROIG (EL)'),"
43,43083,43084,MILA (EL),,"('43083','43084','43','MILA (EL)'),"
43,43084,43085,MIRAVET,,"('43084','43085','43','MIRAVET'),"
43,43085,43086,MOLAR (EL),,"('43085','43086','43','MOLAR (EL)'),"
43,43086,43087,MONTBLANC,,"('43086','43087','43','MONTBLANC'),"
43,43088,43089,MONTBRIO DEL CAMP,,"('43088','43089','43','MONTBRIO DEL CAMP'),"
43,43089,43090,MONTFERRI,,"('43089','43090','43','MONTFERRI'),"
43,43090,43091,MONTMELL (EL),,"('43090','43091','43','MONTMELL (EL)'),"
43,43091,43092,MONT-RAL,,"('43091','43092','43','MONT-RAL'),"
43,43092,43093,MONT-ROIG DEL CAMP,,"('43092','43093','43','MONT-ROIG DEL CAMP'),"
43,43093,43094,MORA D'EBRE,,"('43093','43094','43','MORA D'EBRE'),"
43,43094,43095,MORA LA NOVA,,"('43094','43095','43','MORA LA NOVA'),"
43,43095,43096,MORELL (EL),,"('43095','43096','43','MORELL (EL)'),"
43,43096,43097,MORERA DE MONTSANT (LA),,"('43096','43097','43','MORERA DE MONTSANT (LA)'),"
43,43097,43099,NOU DE GAIA (LA),,"('43097','43099','43','NOU DE GAIA (LA)'),"
43,43098,43100,NULLES,,"('43098','43100','43','NULLES'),"
43,43099,43101,PALMA D'EBRE (LA),,"('43099','43101','43','PALMA D'EBRE (LA)'),"
43,43100,43102,PALLARESOS (ELS),,"('43100','43102','43','PALLARESOS (ELS)'),"
43,43101,43103,PASSANANT I BELLTALL,,"('43101','43103','43','PASSANANT I BELLTALL'),"
43,43102,43104,PAULS,,"('43102','43104','43','PAULS'),"
43,43103,43105,PERAFORT,,"('43103','43105','43','PERAFORT'),"
43,43104,43106,PERELLO (EL),,"('43104','43106','43','PERELLO (EL)'),"
43,43105,43107,PILES (LES),,"('43105','43107','43','PILES (LES)'),"
43,43106,43108,PINELL DE BRAI (EL),,"('43106','43108','43','PINELL DE BRAI (EL)'),"
43,43107,43109,PIRA,,"('43107','43109','43','PIRA'),"
43,43108,43110,PLA DE SANTA MARIA (EL),,"('43108','43110','43','PLA DE SANTA MARIA (EL)'),"
43,43109,43111,POBLA DE MAFUMET (LA),,"('43109','43111','43','POBLA DE MAFUMET (LA)'),"
43,43110,43112,POBLA DE MASSALUCA (LA),,"('43110','43112','43','POBLA DE MASSALUCA (LA)'),"
43,43111,43113,POBLA DE MONTORNES (LA),,"('43111','43113','43','POBLA DE MONTORNES (LA)'),"
43,43112,43114,POBOLEDA,,"('43112','43114','43','POBOLEDA'),"
43,43113,43115,PONT D'ARMENTERA (EL),,"('43113','43115','43','PONT D'ARMENTERA (EL)'),"
43,43114,43116,PORRERA,,"('43114','43116','43','PORRERA'),"
43,43115,43117,PRADELL DE LA TEIXETA,,"('43115','43117','43','PRADELL DE LA TEIXETA'),"
43,43116,43118,PRADES,,"('43116','43118','43','PRADES'),"
43,43117,43119,PRAT DE COMTE,,"('43117','43119','43','PRAT DE COMTE'),"
43,43118,43120,PRATDIP,,"('43118','43120','43','PRATDIP'),"
43,43119,43121,PUIGPELAT,,"('43119','43121','43','PUIGPELAT'),"
43,43120,43122,QUEROL,,"('43120','43122','43','QUEROL'),"
43,43121,43123,RASQUERA,,"('43121','43123','43','RASQUERA'),"
